time,lat,lon
2012-12-05T04:20:47.554-08:00,-77.6168732,43.1232538
2012-12-05T04:22:48.159-08:00,-77.6168548,43.1232403
2012-12-05T04:23:48.546-08:00,-77.6168548,43.1232403
2012-12-05T04:30:50.228-08:00,-77.6168953,43.1233502
2012-12-05T04:31:52.698-08:00,-77.616819,43.1230955
2012-12-05T04:40:27.902-08:00,-77.6168548,43.1232403
2012-12-05T04:41:28.198-08:00,-77.6168548,43.1232403
2012-12-05T04:43:29.336-08:00,-77.6168953,43.1233502
2012-12-05T04:47:29.218-08:00,-77.6168953,43.1233231
2012-12-05T04:50:30.453-08:00,-77.6168732,43.1232538
2012-12-05T04:52:31.237-08:00,-77.6168732,43.1232538
2012-12-05T04:53:32.142-08:00,-77.6168732,43.1232538
2012-12-05T04:54:33.242-08:00,-77.6168732,43.1232538
2012-12-05T04:55:34.172-08:00,-77.6168732,43.1232538
2012-12-05T04:57:36.419-08:00,-77.6168457,43.1233502
2012-12-05T05:03:36.519-08:00,-77.6168733,43.1232538
2012-12-05T05:06:16.907-08:00,-77.6167587,43.1232227
2012-12-05T05:07:38.095-08:00,-77.6167587,43.1232227
2012-12-05T05:08:38.139-08:00,-77.6167587,43.1232227
2012-12-05T05:09:39.194-08:00,-77.6167587,43.1232227
2012-12-05T05:10:39.225-08:00,-77.6167587,43.1232227
2012-12-05T05:11:39.521-08:00,-77.6167587,43.1232227
2012-12-05T05:12:41.228-08:00,-77.6167587,43.1232227
2012-12-05T05:13:41.530-08:00,-77.6167587,43.1232227
2012-12-05T05:14:42.142-08:00,-77.6167587,43.1232227
2012-12-05T05:15:42.180-08:00,-77.6167587,43.1232227
2012-12-05T05:16:42.209-08:00,-77.6167587,43.1232227
2012-12-05T05:17:42.501-08:00,-77.6167587,43.1232227
2012-12-05T05:18:44.164-08:00,-77.6167587,43.1232227
2012-12-05T05:19:44.258-08:00,-77.6167587,43.1232227
2012-12-05T05:21:44.240-08:00,-77.6167587,43.1232227
2012-12-05T05:22:45.187-08:00,-77.6167587,43.1232227
2012-12-05T05:25:44.247-08:00,-77.6168732,43.1232809
2012-12-05T05:28:44.442-08:00,-77.6168953,43.1233771
2012-12-05T05:32:45.238-08:00,-77.6168855,43.1232628
2012-12-05T05:45:48.167-08:00,-77.6169323,43.1233231
2012-12-05T05:47:50.196-08:00,-77.6169323,43.1233231
2012-12-05T05:48:50.549-08:00,-77.6169323,43.1233231
2012-12-05T05:51:52.171-08:00,-77.6169323,43.1233231
2012-12-05T05:52:52.476-08:00,-77.6169323,43.1233231
2012-12-05T05:55:22.683-08:00,-77.6169323,43.1233231
2012-12-05T05:56:23.220-08:00,-77.6169323,43.1233231
2012-12-05T05:57:23.573-08:00,-77.6169323,43.1233231
2012-12-05T06:01:24.492-08:00,-77.6169323,43.1233231
2012-12-05T06:03:25.247-08:00,-77.6169323,43.1233231
2012-12-05T06:06:25.314-08:00,-77.6169323,43.1233231
2012-12-05T06:07:25.543-08:00,-77.6169323,43.1233231
2012-12-05T06:10:27.178-08:00,-77.6169685,43.1233462
2012-12-05T06:13:27.428-08:00,-77.6169685,43.1233462
2012-12-05T06:15:28.276-08:00,-77.6169685,43.1233462
2012-12-05T06:16:28.456-08:00,-77.6169685,43.1233462
2012-12-05T06:17:28.506-08:00,-77.6169685,43.1233462
2012-12-05T06:18:28.522-08:00,-77.6169685,43.1233462
2012-12-05T06:22:29.426-08:00,-77.6169685,43.1233462
2012-12-05T06:23:30.186-08:00,-77.6169685,43.1233462
2012-12-05T06:25:31.169-08:00,-77.6169685,43.1233462
2012-12-05T06:26:31.204-08:00,-77.6169685,43.1233462
2012-12-05T06:27:32.255-08:00,-77.6169685,43.1233462
2012-12-05T06:28:32.351-08:00,-77.6169685,43.1233462
2012-12-05T06:29:33.224-08:00,-77.6169685,43.1233462
2012-12-05T06:30:33.415-08:00,-77.6169685,43.1233462
2012-12-05T06:31:33.422-08:00,-77.6169685,43.1233462
2012-12-05T06:33:34.186-08:00,-77.6169685,43.1233462
2012-12-05T06:34:34.286-08:00,-77.6169685,43.1233462
2012-12-05T06:36:35.126-08:00,-77.6169685,43.1233462
2012-12-05T06:37:35.261-08:00,-77.6169685,43.1233462
2012-12-05T06:38:35.293-08:00,-77.6169685,43.1233462
2012-12-05T06:39:35.322-08:00,-77.6169685,43.1233462
2012-12-05T06:40:35.453-08:00,-77.6169685,43.1233462
2012-12-05T06:42:35.591-08:00,-77.6169685,43.1233462
2012-12-05T06:45:35.651-08:00,-77.6169685,43.1233462
2012-12-05T06:46:36.239-08:00,-77.6169685,43.1233462
2012-12-05T06:48:36.319-08:00,-77.6169685,43.1233462
2012-12-05T06:49:36.316-08:00,-77.6169685,43.1233462
2012-12-05T06:51:36.405-08:00,-77.6169685,43.1233462
2012-12-05T06:52:36.430-08:00,-77.6169685,43.1233462
2012-12-05T07:20:22.499-08:00,-77.6168548,43.1232403
2012-12-05T07:53:32.567-08:00,-77.6168609,43.1232628
2012-12-05T07:54:33.196-08:00,-77.6168609,43.1232448
2012-12-05T08:01:37.247-08:00,-77.6168548,43.1232403
2012-12-05T08:04:37.569-08:00,-77.6169102,43.1232809
2012-12-05T08:10:36.762-08:00,-77.6187211,43.1222135
2012-12-05T08:14:37.829-08:00,-77.6275761,43.1118938
2012-12-05T08:15:41.215-08:00,-77.6275761,43.1118938
2012-12-05T08:18:37.915-08:00,-77.6275761,43.1118938
2012-12-05T08:21:41.819-08:00,-77.6275761,43.1118938
2012-12-05T08:25:20.939-08:00,-77.6802416,43.0845089
2012-12-05T08:28:22.883-08:00,-77.6814355,43.0814537
2012-12-05T08:29:23.745-08:00,-77.6814355,43.0814537
2012-12-05T08:30:24.596-08:00,-77.6814355,43.0814537
2012-12-05T08:31:24.733-08:00,-77.6814355,43.0814537
2012-12-05T08:33:44.861-08:00,-77.6814355,43.0814537
2012-12-05T08:35:22.283-08:00,-77.6814355,43.0814537
2012-12-05T08:36:25.677-08:00,-77.6814355,43.0814537
2012-12-05T08:37:26.530-08:00,-77.6814355,43.0814537
2012-12-05T08:38:26.743-08:00,-77.6814355,43.0814537
2012-12-05T08:40:26.308-08:00,-77.6784878,43.0928308
2012-12-05T08:42:24.813-08:00,-77.6784878,43.0928308
2012-12-05T08:43:26.458-08:00,-77.6784878,43.0928308
2012-12-05T08:44:29.758-08:00,-77.6784878,43.0928308
2012-12-05T08:46:29.756-08:00,-77.6784878,43.0928308
2012-12-05T08:49:29.827-08:00,-77.6784878,43.0928308
2012-12-05T08:51:30.307-08:00,-77.6784878,43.0928308
2012-12-05T08:54:30.376-08:00,-77.6784878,43.0928308
2012-12-05T08:56:19.817-08:00,-77.6784878,43.0928308
2012-12-05T10:04:57.006-08:00,-77.687572,43.080057
2012-12-05T10:26:19.531-08:00,-77.6875771,43.0800595
2012-12-05T10:45:21.247-08:00,-77.6875771,43.0800595
2012-12-05T10:47:22.299-08:00,-77.6871706,43.076405
2012-12-05T10:50:18.097-08:00,-77.6871706,43.076405
2012-12-05T10:52:16.944-08:00,-77.6871706,43.076405
2012-12-05T10:53:18.985-08:00,-77.6871706,43.076405
2012-12-05T10:59:22.891-08:00,-77.6875771,43.0800595
2012-12-05T11:00:22.971-08:00,-77.6871706,43.076405
2012-12-05T11:01:22.985-08:00,-77.6871706,43.076405
2012-12-05T11:02:23.231-08:00,-77.6871706,43.076405
2012-12-05T11:03:23.256-08:00,-77.6871706,43.076405
2012-12-05T11:04:23.403-08:00,-77.6871706,43.076405
2012-12-05T11:05:23.864-08:00,-77.6871706,43.076405
2012-12-05T11:26:03.151-08:00,-77.6875771,43.0800595
2012-12-05T11:34:03.346-08:00,-77.6814355,43.0814537
2012-12-05T11:52:04.393-08:00,-77.6836454,43.0799955
2012-12-05T11:58:04.164-08:00,-77.6814355,43.0814537
2012-12-05T11:59:04.194-08:00,-77.6814355,43.0814537
2012-12-05T12:00:04.316-08:00,-77.6814355,43.0814537
2012-12-05T12:01:05.348-08:00,-77.6814355,43.0814537
2012-12-05T12:02:07.071-08:00,-77.6814355,43.0814537
2012-12-05T12:03:07.403-08:00,-77.6814355,43.0814537
2012-12-05T12:07:08.132-08:00,-77.6814355,43.0814537
2012-12-05T12:08:08.428-08:00,-77.6814355,43.0814537
2012-12-05T12:09:09.254-08:00,-77.6814355,43.0814537
2012-12-05T12:10:10.118-08:00,-77.6814355,43.0814537
2012-12-05T12:11:10.149-08:00,-77.6814355,43.0814537
2012-12-05T12:12:10.689-08:00,-77.6814355,43.0814537
2012-12-05T12:13:11.189-08:00,-77.6814355,43.0814537
2012-12-05T12:14:11.392-08:00,-77.6814355,43.0814537
2012-12-05T12:15:12.155-08:00,-77.6814355,43.0814537
2012-12-05T12:16:12.176-08:00,-77.6814355,43.0814537
2012-12-05T12:17:12.412-08:00,-77.6814355,43.0814537
2012-12-05T12:18:13.171-08:00,-77.6814355,43.0814537
2012-12-05T12:19:14.157-08:00,-77.6814355,43.0814537
2012-12-05T12:20:15.058-08:00,-77.6814355,43.0814537
2012-12-05T12:21:16.122-08:00,-77.6814355,43.0814537
2012-12-05T12:22:17.115-08:00,-77.6814355,43.0814537
2012-12-05T12:23:18.083-08:00,-77.6814355,43.0814537
2012-12-05T12:24:18.337-08:00,-77.6814355,43.0814537
2012-12-05T12:25:18.371-08:00,-77.6814355,43.0814537
2012-12-05T12:26:18.391-08:00,-77.6814355,43.0814537
2012-12-05T12:27:19.148-08:00,-77.6814355,43.0814537
2012-12-05T12:28:20.191-08:00,-77.6814355,43.0814537
2012-12-05T12:29:21.132-08:00,-77.6814355,43.0814537
2012-12-05T12:30:21.151-08:00,-77.6814355,43.0814537
2012-12-05T12:31:22.149-08:00,-77.6814355,43.0814537
2012-12-05T12:32:23.045-08:00,-77.6814355,43.0814537
2012-12-05T12:33:23.307-08:00,-77.6814355,43.0814537
2012-12-05T12:34:23.354-08:00,-77.6814355,43.0814537
2012-12-05T12:35:24.028-08:00,-77.6814355,43.0814537
2012-12-05T12:36:24.131-08:00,-77.6814355,43.0814537
2012-12-05T12:37:24.328-08:00,-77.6814355,43.0814537
2012-12-05T12:38:25.191-08:00,-77.6814355,43.0814537
2012-12-05T12:40:55.128-08:00,-77.6814355,43.0814537
2012-12-05T12:41:56.062-08:00,-77.6814355,43.0814537
2012-12-05T12:42:56.086-08:00,-77.6814355,43.0814537
2012-12-05T12:43:56.124-08:00,-77.6814355,43.0814537
2012-12-05T12:44:56.132-08:00,-77.6814355,43.0814537
2012-12-05T12:46:57.038-08:00,-77.6814355,43.0814537
2012-12-05T12:47:57.170-08:00,-77.6814355,43.0814537
2012-12-05T12:48:58.099-08:00,-77.6814355,43.0814537
2012-12-05T12:50:58.634-08:00,-77.6814355,43.0814537
2012-12-05T13:07:57.114-08:00,-77.6834066,43.0803435
2012-12-05T13:47:47.557-08:00,-77.6834066,43.0803435
2012-12-05T13:50:45.602-08:00,-77.686537,43.078237
2012-12-05T14:10:47.401-08:00,-77.6875771,43.0800595
2012-12-05T14:41:43.343-08:00,-77.686537,43.078237
2012-12-05T14:50:50.848-08:00,-77.685885,43.0797079
2012-12-05T14:52:51.664-08:00,-77.6813119,43.0807043
2012-12-05T14:53:51.717-08:00,-77.6813119,43.0807043
2012-12-05T14:55:50.797-08:00,-77.6813119,43.0807043
2012-12-05T14:56:50.828-08:00,-77.6813119,43.0807043
2012-12-05T14:57:51.782-08:00,-77.6813119,43.0807043
2012-12-05T14:58:51.987-08:00,-77.6813119,43.0807043
2012-12-05T14:59:52.763-08:00,-77.6813119,43.0807043
2012-12-05T15:02:52.932-08:00,-77.6813119,43.0807043
2012-12-05T15:03:53.051-08:00,-77.6813119,43.0807043
2012-12-05T15:04:53.753-08:00,-77.6813119,43.0807043
2012-12-05T15:05:53.982-08:00,-77.6813119,43.0807043
2012-12-05T15:06:54.011-08:00,-77.6813119,43.0807043
2012-12-05T15:07:54.725-08:00,-77.6813119,43.0807043
2012-12-05T15:08:55.769-08:00,-77.6813119,43.0807043
2012-12-05T15:09:56.784-08:00,-77.6813119,43.0807043
2012-12-05T15:10:56.814-08:00,-77.6813119,43.0807043
2012-12-05T15:11:56.832-08:00,-77.6813119,43.0807043
2012-12-05T15:12:58.110-08:00,-77.6813119,43.0807043
2012-12-05T15:13:58.804-08:00,-77.6813119,43.0807043
2012-12-05T15:15:59.790-08:00,-77.6813119,43.0807043
2012-12-05T15:16:59.819-08:00,-77.6813119,43.0807043
2012-12-05T15:19:00.826-08:00,-77.6813119,43.0807043
2012-12-05T15:20:00.850-08:00,-77.6813119,43.0807043
2012-12-05T15:21:00.979-08:00,-77.6813119,43.0807043
2012-12-05T15:22:01.713-08:00,-77.6813119,43.0807043
2012-12-05T15:23:02.055-08:00,-77.6813119,43.0807043
2012-12-05T15:25:02.773-08:00,-77.6813119,43.0807043
2012-12-05T15:26:03.038-08:00,-77.6813119,43.0807043
2012-12-05T15:27:03.804-08:00,-77.6813119,43.0807043
2012-12-05T15:28:04.008-08:00,-77.6813119,43.0807043
2012-12-05T15:31:04.008-08:00,-77.6813119,43.0807043
2012-12-05T15:36:04.090-08:00,-77.6813119,43.0807043
2012-12-05T15:37:04.094-08:00,-77.6813119,43.0807043
2012-12-05T15:38:04.123-08:00,-77.6813119,43.0807043
2012-12-05T15:40:39.766-08:00,-77.6813119,43.0807043
2012-12-05T15:42:40.777-08:00,-77.6813119,43.0807043
2012-12-05T15:45:42.790-08:00,-77.6813119,43.0807043
2012-12-05T15:46:43.845-08:00,-77.6813119,43.0807043
2012-12-05T15:47:43.865-08:00,-77.6813119,43.0807043
2012-12-05T15:48:44.688-08:00,-77.6813119,43.0807043
2012-12-05T15:49:45.781-08:00,-77.6813119,43.0807043
2012-12-05T15:50:45.811-08:00,-77.6813119,43.0807043
2012-12-05T15:51:46.079-08:00,-77.6813119,43.0807043
2012-12-05T15:52:46.786-08:00,-77.6813119,43.0807043
2012-12-05T15:53:46.780-08:00,-77.6813119,43.0807043
2012-12-05T15:54:46.875-08:00,-77.6813119,43.0807043
2012-12-05T15:55:47.739-08:00,-77.6813119,43.0807043
2012-12-05T15:58:48.724-08:00,-77.6813119,43.0807043
2012-12-05T15:59:48.775-08:00,-77.6813119,43.0807043
2012-12-05T16:00:50.313-08:00,-77.6813119,43.0807043
2012-12-05T16:01:50.666-08:00,-77.6813119,43.0807043
2012-12-05T16:02:50.712-08:00,-77.6813119,43.0807043
2012-12-05T16:03:51.762-08:00,-77.6813119,43.0807043
2012-12-05T16:05:51.805-08:00,-77.6813119,43.0807043
2012-12-05T16:06:52.738-08:00,-77.6813119,43.0807043
2012-12-05T16:07:52.789-08:00,-77.6813119,43.0807043
2012-12-05T16:08:52.758-08:00,-77.6813119,43.0807043
2012-12-05T16:09:53.813-08:00,-77.6813119,43.0807043
2012-12-05T16:10:53.787-08:00,-77.6813119,43.0807043
2012-12-05T16:12:54.007-08:00,-77.6813119,43.0807043
2012-12-05T16:13:54.051-08:00,-77.6813119,43.0807043
2012-12-05T16:14:54.572-08:00,-77.6813119,43.0807043
2012-12-05T16:15:54.822-08:00,-77.6813119,43.0807043
2012-12-05T16:17:55.095-08:00,-77.6813119,43.0807043
2012-12-05T16:18:55.751-08:00,-77.6813119,43.0807043
2012-12-05T16:19:55.807-08:00,-77.6813119,43.0807043
2012-12-05T16:21:55.828-08:00,-77.6813119,43.0807043
2012-12-05T16:23:56.697-08:00,-77.6813119,43.0807043
2012-12-05T16:24:56.756-08:00,-77.6813119,43.0807043
2012-12-05T16:25:56.768-08:00,-77.6813119,43.0807043
2012-12-05T16:26:57.762-08:00,-77.6813119,43.0807043
2012-12-05T16:28:57.815-08:00,-77.6813119,43.0807043
2012-12-05T16:30:57.773-08:00,-77.6813119,43.0807043
2012-12-05T16:35:57.862-08:00,-77.6813119,43.0807043
2012-12-05T16:37:57.908-08:00,-77.6813119,43.0807043
2012-12-05T16:38:58.789-08:00,-77.6813119,43.0807043
2012-12-05T16:41:59.690-08:00,-77.6813119,43.0807043
2012-12-05T16:45:01.821-08:00,-77.6813119,43.0807043
2012-12-05T16:46:02.796-08:00,-77.6813119,43.0807043
2012-12-05T16:47:03.008-08:00,-77.6813119,43.0807043
2012-12-05T16:48:03.850-08:00,-77.6813119,43.0807043
2012-12-05T16:50:04.256-08:00,-77.6813119,43.0807043
2012-12-05T16:51:04.798-08:00,-77.6813119,43.0807043
2012-12-05T16:52:05.755-08:00,-77.6813119,43.0807043
2012-12-05T16:53:05.797-08:00,-77.6813119,43.0807043
2012-12-05T16:54:39.744-08:00,-77.6813119,43.0807043
2012-12-05T16:56:39.988-08:00,-77.6813119,43.0807043
2012-12-05T16:57:40.606-08:00,-77.6813119,43.0807043
2012-12-05T16:58:40.685-08:00,-77.6813119,43.0807043
2012-12-05T16:59:40.738-08:00,-77.6813119,43.0807043
2012-12-05T17:00:41.792-08:00,-77.6813119,43.0807043
2012-12-05T17:01:41.808-08:00,-77.6813119,43.0807043
2012-12-05T17:02:42.798-08:00,-77.6813119,43.0807043
2012-12-05T17:13:45.957-08:00,-77.6813854,43.0808302
2012-12-05T17:23:48.675-08:00,-77.6813854,43.0808302
2012-12-05T17:24:48.709-08:00,-77.6465089,43.0976562
2012-12-05T17:27:55.078-08:00,-77.6213699,43.1237024
2012-12-05T17:28:55.704-08:00,-77.6213699,43.1237024
2012-12-05T17:29:56.616-08:00,-77.6213699,43.1237024
2012-12-05T17:30:57.648-08:00,-77.6213699,43.1237024
2012-12-05T17:33:00.156-08:00,-77.6013809,43.1260722
2012-12-05T17:34:00.275-08:00,-77.6013809,43.1260722
2012-12-05T17:35:00.694-08:00,-77.6013809,43.1260722
2012-12-05T17:36:00.724-08:00,-77.6013809,43.1260722
2012-12-05T17:38:00.963-08:00,-77.6013809,43.1260722
2012-12-05T17:39:01.909-08:00,-77.6013809,43.1260722
2012-12-05T17:40:02.907-08:00,-77.6013809,43.1260722
2012-12-05T17:41:03.205-08:00,-77.6013809,43.1260722
2012-12-05T17:42:04.039-08:00,-77.6013809,43.1260722
2012-12-05T17:43:04.434-08:00,-77.6013809,43.1260722
2012-12-05T17:44:04.456-08:00,-77.6013809,43.1260722
2012-12-05T17:45:04.502-08:00,-77.6013809,43.1260722
2012-12-05T18:02:06.964-08:00,-77.6218488,43.1200186
2012-12-05T18:05:07.279-08:00,-77.6213699,43.1237024
2012-12-05T18:06:07.313-08:00,-77.621844,43.1200104
2012-12-05T18:16:13.104-08:00,-77.6170829,43.1234975
2012-12-05T18:31:31.694-08:00,-77.6168732,43.1232538
2012-12-05T18:33:40.848-08:00,-77.6168279,43.1232648
2012-12-05T18:34:47.322-08:00,-77.6168279,43.1232648
2012-12-05T18:35:51.625-08:00,-77.6168279,43.1232648
2012-12-05T18:36:52.718-08:00,-77.6168279,43.1232648
2012-12-05T18:37:52.998-08:00,-77.6168279,43.1232648
2012-12-05T18:38:53.678-08:00,-77.6168279,43.1232648
2012-12-05T18:39:53.714-08:00,-77.6168279,43.1232648
2012-12-05T18:40:53.747-08:00,-77.6168279,43.1232648
2012-12-05T18:41:54.106-08:00,-77.6168279,43.1232648
2012-12-05T18:42:54.696-08:00,-77.6168279,43.1232648
2012-12-05T18:43:55.030-08:00,-77.6168279,43.1232648
2012-12-05T18:46:55.031-08:00,-77.6168279,43.1232648
2012-12-05T18:49:56.022-08:00,-77.6168279,43.1232648
2012-12-05T18:50:55.987-08:00,-77.6168279,43.1232648
2012-12-05T18:51:56.686-08:00,-77.6168279,43.1232648
2012-12-05T18:52:57.084-08:00,-77.6168279,43.1232648
2012-12-05T18:53:57.103-08:00,-77.6168279,43.1232648
2012-12-05T18:54:57.744-08:00,-77.6168279,43.1232648
2012-12-05T18:55:57.764-08:00,-77.6168279,43.1232648
2012-12-05T18:56:58.668-08:00,-77.6168279,43.1232648
2012-12-05T18:57:59.706-08:00,-77.6168279,43.1232648
2012-12-05T18:58:59.703-08:00,-77.6168279,43.1232648
2012-12-05T18:59:59.725-08:00,-77.6168279,43.1232648
2012-12-05T19:01:00.632-08:00,-77.6168279,43.1232648
2012-12-05T19:02:01.289-08:00,-77.6168279,43.1232648
2012-12-05T19:04:01.262-08:00,-77.6168279,43.1232648
2012-12-05T19:06:20.712-08:00,-77.6168279,43.1232648
2012-12-05T19:07:20.712-08:00,-77.6168279,43.1232648
2012-12-05T19:08:21.776-08:00,-77.6168279,43.1232648
2012-12-05T19:09:22.925-08:00,-77.6168279,43.1232648
2012-12-05T19:10:23.030-08:00,-77.6168279,43.1232648
2012-12-05T19:11:23.758-08:00,-77.6168279,43.1232648
2012-12-05T19:12:24.774-08:00,-77.6168279,43.1232648
2012-12-05T19:13:25.759-08:00,-77.6168279,43.1232648
2012-12-05T19:14:26.765-08:00,-77.6168279,43.1232648
2012-12-05T19:16:27.033-08:00,-77.6168279,43.1232648
2012-12-05T19:17:27.093-08:00,-77.6168279,43.1232648
2012-12-05T19:19:27.667-08:00,-77.6168279,43.1232648
2012-12-05T19:20:28.716-08:00,-77.6168279,43.1232648
2012-12-05T19:21:28.780-08:00,-77.6168279,43.1232648
2012-12-05T19:22:29.790-08:00,-77.6168279,43.1232648
2012-12-05T19:24:34.037-08:00,-77.6168279,43.1232648
2012-12-05T19:25:34.075-08:00,-77.6168279,43.1232648
2012-12-05T19:26:35.729-08:00,-77.6168279,43.1232648
2012-12-05T19:28:36.706-08:00,-77.6168279,43.1232648
2012-12-05T19:29:36.985-08:00,-77.6168279,43.1232648
2012-12-05T19:30:37.663-08:00,-77.6168279,43.1232648
2012-12-05T19:31:37.783-08:00,-77.6168279,43.1232648
2012-12-05T19:33:42.805-08:00,-77.6165594,43.1233746
2012-12-05T19:52:46.691-08:00,-77.6168953,43.1233231
2012-12-05T19:53:46.775-08:00,-77.6168953,43.1233231
2012-12-05T19:56:31.435-08:00,-77.6168953,43.1233231
2012-12-05T20:16:39.732-08:00,-77.6168732,43.1233529
2012-12-05T20:45:33.809-08:00,-77.6169323,43.123323
2012-12-05T20:46:34.694-08:00,-77.6169323,43.123323
2012-12-05T20:47:34.735-08:00,-77.6169323,43.123323
2012-12-05T20:50:35.938-08:00,-77.6169323,43.1233502
2012-12-05T20:53:36.000-08:00,-77.6169323,43.123323
2012-12-05T20:55:35.989-08:00,-77.6169323,43.123323
2012-12-05T20:57:35.946-08:00,-77.6169323,43.123323
2012-12-05T20:58:36.102-08:00,-77.6169323,43.123323
2012-12-05T21:04:01.808-08:00,-77.6168953,43.1233502
2012-12-05T21:07:03.734-08:00,-77.6168953,43.1233502
2012-12-05T21:11:12.386-08:00,-77.6168179,43.1232208
2012-12-05T21:17:10.736-08:00,-77.6169323,43.1233502
2012-12-05T21:19:10.676-08:00,-77.6168953,43.1233502
2012-12-05T21:23:09.089-08:00,-77.6168741,43.1232562
2012-12-05T21:25:09.040-08:00,-77.6168741,43.1232562
2012-12-05T21:26:10.678-08:00,-77.6168741,43.1232562
2012-12-05T21:27:10.801-08:00,-77.6168741,43.1232562
2012-12-05T21:28:11.688-08:00,-77.6168741,43.1232562
2012-12-05T21:29:39.852-08:00,-77.6168741,43.1232562
2012-12-05T21:30:39.965-08:00,-77.6168741,43.1232562
2012-12-05T21:31:40.697-08:00,-77.6168741,43.1232562
2012-12-05T21:38:42.731-08:00,-77.6168732,43.1232808
2012-12-05T21:51:51.683-08:00,-77.6168559,43.1232484
2012-12-05T22:01:55.651-08:00,-77.6168609,43.1232448
2012-12-05T22:04:56.762-08:00,-77.616902,43.1232538
2012-12-05T22:12:26.662-08:00,-77.6168855,43.1232628
2012-12-05T22:14:23.170-08:00,-77.6168855,43.1232628
2012-12-05T22:19:23.637-08:00,-77.6168732,43.1232538
2012-12-05T22:20:23.867-08:00,-77.6168855,43.1232628
2012-12-05T22:31:19.843-08:00,-77.6168732,43.1232538
2012-12-05T22:34:21.383-08:00,-77.6167815,43.1231557
2012-12-05T22:36:48.682-08:00,-77.6167815,43.1231557
2012-12-05T22:37:48.707-08:00,-77.6167815,43.1231557
2012-12-05T22:38:49.678-08:00,-77.6167815,43.1231557
2012-12-05T22:39:50.724-08:00,-77.6167815,43.1231557
2012-12-05T22:42:51.673-08:00,-77.6167815,43.1231557
2012-12-05T22:43:51.754-08:00,-77.6167815,43.1231557
2012-12-05T22:45:52.675-08:00,-77.6167815,43.1231557
2012-12-05T22:46:52.694-08:00,-77.6167815,43.1231557
2012-12-05T22:47:53.686-08:00,-77.6167815,43.1231557
2012-12-05T22:49:53.802-08:00,-77.6167815,43.1231557
2012-12-05T22:50:54.724-08:00,-77.6167815,43.1231557
2012-12-05T22:51:54.744-08:00,-77.6167815,43.1231557
